Id_Negocio,Nombre,Id_Ciudad,Direccion,Latitud,Longitud,Estrellas,Id_Categoria,Num_Reviews
VjiPyjyk6_fr-HO85u174g,"Bombay Royal Indian Cuisine",1,"517 W Girard Ave",39.9705,-75.1457,2.5,1,16
vJjfXB8jEVkTm1PltypSuw,"Ballena Bay Pewter",4,"344 E Fort Lowell",32.2637,-110.966,5,4,5
vJKVU0uZv75Eakmo4IeeTQ,"ABC Children's Dentistry",87,"1001 Laurel Oak Rd, Ste E-2",39.8432,-74.9791,4,2,9
vJKxxr2auAsbmLfis-PJnw,"Old Nelson Food Company",1,"3400 Lancaster Ave",39.9571,-75.1916,4,1,10
vJl7TODOqdybmI-12weN0A,iFixandRepair,23,"2101 Blair Mill Rd",40.1585,-75.1394,2.5,4,16
vJlbggc3FsyeOqUOPhVfiA,"Tim Hortons",12,"6110 Currents Drive",53.4376,-113.606,3,1,5
vJLbVnnZFb_kiUMjGIWsSg,McDonald's,804,"1790 W Newport",39.7154,-75.6303,1.5,1,7
vJLmwiI-GlwEYbCK2N5pyg,"Burger King",418,"1649 W Birchard St",38.5408,-89.8719,3,1,11
VjLNvD2dmsyuV_YI7-zwlg,"Schaefer Autobody Centers",420,"9902 Watson Rd",38.5559,-90.3935,4.5,3,9
VJlR5mFR86Tap9S2qEMFoQ,"Aloha Lei",16,"801 Magazine St",29.9452,-90.0696,4.5,1,29
vjO7cPDREXPjfozY0u2L_A,"Chipotle Mexican Grill",81,"101 Turner Ln",39.9693,-75.5876,2,1,72
VJpPYr0AZalJNBKLhZ01kQ,"Ella Kerzhner, DMD",405,"811 Woodlane Rd",40.0118,-74.7992,3,2,9
VJpuuNZ8QXR2zTHIhB0yhw,"The Westin Philadelphia",1,"99 South 17th Street at Liberty Place",39.9519,-75.1684,3,5,250
vJqbiSNOC6CkPRNBm8Iihg,"Alteration & Sewing by Lesia",30,"11074 Olive Blvd",38.6735,-90.4244,3.5,4,5
vJqGJq1S5kw8miW2TagRww,"Auntie Anne's",1,"3405 Walnut St",39.953,-75.1926,3.5,1,13
vjRW-bH1wQKEIL7tbn83uw,KFC,12,"12408 - 111th Avenue",53.5592,-113.537,1.5,1,5
VJT7VQTncH86sFQLqW4THg,"China Express",215,"1159 S Pinellas Ave",28.1367,-82.7571,3,1,17
vjTfv76EveFet9m56GEH9w,"Meineke Car Care Center",134,"10712 Lincoln Trl",38.5924,-89.9932,2,3,6
vjtJ1d6_ad6NWYVjN_jmGw,"Goodwill Thrift Store and Donation Center",4,"3725 E Fort Lowell Rd",32.2656,-110.913,3,4,6
vJU7VP831iKtwdwdD49MWw,"Harr's Surf & Turf Market Inc",185,"3235 Tampa Rd",28.0675,-82.7251,2,1,34
VjV0Km8ukYV2LRNxkROZvg,"A Massage",7,"1155 W 4th St",39.5264,-119.829,2,2,5
vjwnv2fIOcRm151Yg4AkBA,"A-1 Pharmacy - Metairie",73,"3501 Severn Ave, Ste 3A",30.0125,-90.1582,5,4,5
vJwS5zS2sQAsI9EVv2SOwg,"Hartford Market and Italian Deli",100,"88 Hartford Rd, Ste E",40.0117,-74.9345,3,1,14
VjYncSxkftCGevMFDyMKlg,"Pancheros Mexican Grill",158,"4325 Dearborn Cir",39.9687,-74.9027,3,1,75
Vjztqe-JBseYpypb6xv3PQ,"Independence Mall Café",1,"50 N Independence Mall E",39.9511,-75.1488,4,1,8
Vk_R5yKXkRqy9nj-Rhm8kw,"Parlour Ice Cream",253,"18 W Lancaster Ave",40.0081,-75.2918,5,1,31
vK0ALj3KbJHy3nRVjEd30A,"Nathan's Famous Hot Dogs",13,"200 N Tampa St, Ste G-115",27.9461,-82.4587,2,1,12
vK0QmA0cYZ6-_4YMc_lg0w,"Ecowater Systems",221,"1508 Sammonds Rd",28.0075,-82.1389,1.5,4,7
vK304IKXXbyd5PWa-KXtBA,"HP Diamonds",64,"7790 W Mossy Cup St, Ste 202",43.5782,-116.279,5,4,26
Vk4AsKa0Eg0QIO5cL0GFkg,"Chapman Honda",4,"4426 E 22nd St",32.2063,-110.898,3,3,202
vK69YN9LtxNP25YAfQKUhw,"Super 8 Motel",8,"709 Spence Ln",36.1362,-86.724,1,5,8
Vk882qhuvEuLtzdesUvBgA,AutoZone,6,"5455 N Keystone Ave",39.8524,-86.1215,3.5,3,13
VK95HcsNexCYfrwc0X_BQA,Rally's,6,"3807 W Washington St",39.7601,-86.2255,2,1,10
Vk9Rp6O18mbnjaOy2GnhhA,Wawa,33,"9617 Highway 301 South",27.8582,-82.3274,3,1,8
VkAhWzmhMTCQDMoedhI8Vg,"Precision Toyota of Tucson",4,"700 W Wetmore Rd",32.2865,-110.984,3,3,369
vkANLU1XhkYzdsloAH5nyw,"Tropical Smoothie Cafe",52,"11011 Causeway Blvd",27.9224,-82.3281,2.5,1,101
vKB1OpgwOumlxY-5R-HYig,"Calemaras Gyros",308,"401 S Mount Juliet Rd, Ste 500",36.1663,-86.5116,2.5,1,7
VKC7v0O5mNli-hKmftRbaw,"Good Fortune",35,"1641D Tower Grove Ave",38.6194,-90.2561,3.5,1,106
VkcFsK7_D9qbjnzoTqdQDw,"Beach Brewz",386,"17814 Gulf Blvd",27.8286,-82.8306,4,1,20
vKCIQCvbWV9_NXpQI0iejA,"FresCafe Food Company",326,"Shop 7 Peddler's Village",40.3475,-75.0296,4.5,1,40
vkcrajyIqh1rPnnQAdKloA,"Winners Crossing",7,"7965 S Virginia St",39.4567,-119.78,2.5,3,79
VKDiNovP-Z4Ok7yK0nXGRA,Aldi,110,"Dublin Rd",40.1971,-75.542,4,4,10
vKe17_Y2bTHjXeFyjMbpnw,"Park Chop Suey",30,"1321 Chouteau Ave",38.6196,-90.2039,3.5,1,54
VKeLE2ZLEpSKwAqAcSO9_g,"Zia Smoothies",13,"Tampa International Airport",27.9772,-82.5311,3,1,8
VKf3NlfL7Xl3ivp6YX5n1w,"Little Caesars Pizza",265,"425 Droste Rd",38.7859,-90.5108,2.5,1,11
VKgoOPzznGGOkfypgwC4nw,"Syrenka Luncheonette",1,"3173 Richmond St",39.9826,-75.1017,4.5,1,52
Vkik_t4lpk1iZvJaNlTWtw,"Puerto Vallarta",26,"893 E Main St",39.6138,-86.0844,3.5,1,93
VKJ3JtrxNDEVy037YXhd0Q,"Firestone Complete Auto Care",6,"1300 E 86th St",39.9126,-86.1384,2.5,3,14
VKJYOnjRrPcXSkXCTynwbg,"Domino's Pizza",134,"5519 N Illinois St",38.5829,-89.9853,2,1,10
Vkk9PQleUNVJe18OjQYH1Q,"Advance Auto Parts",33,"13324 Boyette Rd",27.8543,-82.2699,5,3,6
vkkFnCWQ3FRMfGpg2jP1OA,Kmart,99,"4700 Limestone Rd",39.7388,-75.6921,2,4,18
VkKK7Jj5Vqd1fTArwuY1tQ,"Furniture for Less",6,"8402 E Washington St",39.7738,-86.0193,2,4,8
vKla1VeUuHYgo2pLXVRWyg,"Americas Best Value Inn - Collinsville",239,"552 Ramada Blvd I-70 I-55 exit 11",38.68,-90.0105,1.5,5,18
VkMokNW-HLye5jc8_1l_vA,"Greensgrow Farms",1,"2501 E Cumberland St",39.9782,-75.1209,4.5,5,80
vKOFm_lNZqwhQEUv0bVkfw,"Athletez Who Move",1,,40.1197,-75.0097,2.5,4,19
VkPYudYx5VKVvMNqVJnlOg,"Checkered Flag Hobby Country",30,"3847 Lemay Ferry Rd",38.5076,-90.324,3,4,8
vkQ2Wp-lWuuJY4HOMXCUzA,"Autocare USA",1,"4066 Kensington Ave",40.0085,-75.0941,5,3,5
vKq53JMpZGATGhq-KqzOEg,Dunkin',13,"7210 E Hillsborough Ave",27.9968,-82.3737,2,1,7
VKREBLY5CXeok2a0Z-xvCA,"RiceWorks - Meridian",42,"3635 E Longwing Ln",43.6216,-116.349,4,1,68
vKrp-jzA10IFkhDc0yBuuA,"Hein's Auto Repair",105,"257 C Orange Ave, Ste B",34.4351,-119.829,5,3,5
VksUdmHPB7H0JzLLQ63KrA,"Kapu Haole",8,"514 Rep. John Lewis Way S",36.155,-86.7744,5,4,8
vkTh3rEAJN9jwlOWl6LqYQ,"Tooth Fairy Pediatric Dental",27,"2261 Pyramid Way, Ste 2",39.5518,-119.753,4.5,2,11
vKTTtmv9-xoM9IecE68DpA,"Grillsmith - Carrollwood",13,"14303 N Dale Mabry Hwy",28.0772,-82.5061,4,1,350
VKUOnKiqmRl6SrAm0UmTTQ,"Tire Recappers",8,"3000 Nolensville Pike",36.1085,-86.7435,3.5,3,5
vkVzYZi0d2fzWkZpe28-YA,"Health Advocate",224,"3043 Walton Rd, Ste 150",40.1318,-75.2819,1.5,2,23
VkwNVWThOZbiDbjWQbnJew,"The Crazy Italian",16,"206 W Harrison Ave",30.0055,-90.1177,4,1,26
VKybeTwTgn-F6cuh5ArVIQ,"Red Top Farm Market",570,"1801 Rte 70",39.8889,-74.7524,4,1,9
VkYfzyCVLBVzb-OgEsQzaw,"Sally Beauty Supply",58,"1267 Bruce B Downs Blvd",28.1747,-82.3554,2.5,4,7
VkYWtMq_l-YCkZYSKeDYAQ,"Randy's Tu Your Door Pizza",6,"8602 Southeastern Ave",39.707,-86.0137,3.5,1,18
VkZD14n6tRtyZdOTaFugMg,"CVS Pharmacy",7,"5019 South Mccarran Blvd",39.4782,-119.784,1.5,4,10
VKzew2SK4r5TZlaPKKEl3g,"Continental Diner",20,"4520 Rte 130 N",40.0664,-74.8718,2,1,16
VKzz9e1IPOAhptsJX1d3_A,"Zushi Dozo",158,"3747 Church Rd",39.9303,-74.975,4,1,13
vL_SkixjO2JX10Z72gU0VA,"UrgentCare Indy",6,"7911 N Michigan Rd",39.8976,-86.2157,3.5,2,14
vl2jDU7-FU9wftxc3iC_sw,"The Hyde House",64,"1607 N 13th St",43.6305,-116.204,4,1,152
vl4uDnmI6lM9zBcAR--84w,"Deke's Bar-B-Que",1,"443 Shurs Ln",40.0253,-75.2114,4.5,1,257
Vl7pba1k3VLE63pU5itb6Q,"Lawrence Foods",71,"134 W Kingston Springs Rd",36.0874,-87.1049,2.5,1,5
VL9BE20eDQVZ4sqQi_1CPw,"Dalla Tavola Zenari",12,"10166-100 A Street NW",53.5423,-113.493,4.5,1,6
Vl9PNwOs2x2lpsl-qm8nPQ,"Southern Arizona Integrated Therapies",4,"112 S Kolb Rd",32.2201,-110.842,3,2,23
vlaLpBMm4Hzz5PXkxBNzfg,"Allen Tire & Service",1,"4410 E Howell St",40.0196,-75.0634,5,3,10
VLc3b6zJzqP4GAVkoOCILg,"Fix It Fast Autocare",123,"643 Painter St",39.9163,-75.3999,5,3,7
vlcU9doMaKNL_ITU5NPbtA,"Lowe's Home Improvement",1,"3800 Aramingo Avenue",39.9974,-75.0914,2,4,16
vLFHb1YeRuWMJOSdZklJUg,"Taqueria Del Sol",8,"4500 Charlotte Ave",36.1524,-86.8412,4,1,86
VLiatR8paQPxQO2FhX9bxQ,"Tire Kingdom",217,"1808 S Parsons Ave",27.9806,-82.2851,4.5,3,12
vlJ-jgPaGaw94Umiz_LRTA,"Affordable Golf Carts",17,"10010 State Road 52",28.3303,-82.6492,3.5,3,16
VlKjfu7IrLJBqoKaZTchBQ,"Sarku Japan",134,"154 St Clair Sq",38.596,-89.9803,3.5,1,5
Vlkl-QcYvjnBN3GpOOs-8A,"Aamco Transmissions",1,"1821 Washington Ave",39.9393,-75.1745,1.5,3,8
vLmEiOEIEj12k5y8epwiLQ,"Phoenix Diner",140,"785 Starr St",40.1231,-75.5088,3.5,1,8
VlmgTNDFBEYzSFUfTesdsw,brewLAB,85,"4191 Carpinteria Ave, Ste 8",34.4038,-119.534,4.5,1,50
vln582yf0nbUuHzBnY6yOQ,"Chill  Cawfee Riverview",33,"10526 Lake St Charles",27.8805,-82.3301,5,1,13
vLpAUDjttjjBs3vMXvC8oA,"Taco Bell",3,"13709 Walsingham Rd",27.8807,-82.8286,1.5,1,27
vlprxcWCS9oZ-PY09Khm8A,"Sidedoor Bagel",6,"1103 E 10th St",39.781,-86.1389,4.5,1,14
vlqcTafHh27AuDbYtoG8rw,"Un Caffé Italian Bistro",7,"900 W Moana Ln, Ste 101",39.4908,-119.806,4.5,1,28
Vlqso7Z6-icTn5e-N_5RwA,"St Luke's Meridian Medical Center",42,"3525 E Louise Dr",43.6017,-116.35,4,2,6
vLrJ76zSb3TJveqvK2m84w,"JR's Auto Detailing",12,"15107 117Avenue NW",53.5692,-113.581,3.5,3,9
VlrSuulqTFeQfV2PToJGvg,"Fung Garden",131,"5118 Gall Blvd",28.2321,-82.1804,3.5,1,8
VLslDYcnX9guytYsQdU7yw,"Bud's Broiler",15,"1831 Manhattan Blvd",29.8875,-90.0548,3,1,21
vlSQT7ulP-PIen6eKOzeAQ,"MCL Restaurant & Bakery",6,"6010 E 10th St",39.7819,-86.0635,3,1,22
VLt-W3G2Y-OVeNskpbXQhQ,"Wok on By",13,"15708 N Dale Mabry Hwy",28.0959,-82.5024,3.5,1,27
vLT1KtrA9bWvjFOg-0xVIg,"Pieology Pizzeria",105,"7000 Hollister Ave, Ste F",34.4305,-119.872,3.5,1,131
VlU01R6Q9NvjM4DEMqys9Q,"Bistro 215",8,"3821 Green Hills Village Dr",36.1083,-86.8166,4,1,6
vlUDK6R08DZAmTzaIsFuPQ,"Pennsylvania Wine & Spirits",1,"4906-4908 Baltimore Ave",39.9479,-75.2216,3.5,1,17
VLVUUn_m6QPyblPiwAT5tw,"Pikkles Plus",1,"1801 Market St",39.9534,-75.1703,3,1,14
vLwlU-_WAZfC-6VIdIK12w,"Queen's Pizza",185,"3436 Tampa Rd",28.0666,-82.7206,3,1,45
VLWyxPrA7kFO4kv9mvsf_w,"Serene Blü",1,"1455 Franklin Mills Cir",40.0886,-74.96,2.5,2,5
vLXNDz_CYp9snUbHwpgHHQ,"Crescent City Dentistry",565,"10964 River Rd",29.9531,-90.3102,2,2,10
VlXQ4lZYFYZewPiLnQoniQ,"A Absolute Tree Service",118,,28.034,-82.7832,4.5,4,24
Vly0W5vfLsLL_2iFO4dFSg,"Art of Life Chiropractic",429,"7149 Nolensville Rd",35.9706,-86.6791,5,2,7
vlY7OLxyGHv6bLfX-RnGjw,Fatburger,94,"222 Baseline Road, Suite 165",53.542,-113.316,3.5,1,10
VLYc7i37TXKh1nzxVLpzsg,"Groovy Smoovies",108,"223 E Kings Hwy",39.8988,-75.0309,5,1,9
VLywOc6hgwwUjks8_7QvbA,"Retro Toys And More",4,"2602 N Stone",32.2543,-110.972,5,4,5
VLZbc-zcSg6crVb4gxTLNQ,Koffmeyer's,210,"7 Brookline Blvd",39.9787,-75.3038,4.5,1,47
vlZLGI7_pog602jyggolGg,"Double Decker Pizzeria",81,"633 S Walnut St",39.954,-75.5962,3,1,7
vlZO59vyI0rsoyEqUnA3xQ,"Sweet Moo's Rolled Ice Cream",429,"7340 Nolensville Rd",35.9502,-86.668,3,1,30
Vm_5iS4qCcDjOMGn33_Bzw,"New Village Pizza",6,"2002 N Arlington Ave",39.7952,-86.0653,4.5,1,22
vm-0mL8lFKWepPqeZO0ehQ,"Pho 79",64,"7310 W State St",43.6689,-116.279,3,1,42
vM0RvljKatG6aybgeef1Wg,"Shoppers Drug Mart",12,"11120 Ellerslie Road SW",53.4264,-113.517,3.5,4,6
Vm2F2Bqg0abyKsLbUVaowQ,Kroger,165,"210 Franklin Rd., Ste 100",36.0314,-86.7874,2.5,4,38
VM2Pt-FCmKGkds7TB4lKRA,Starbucks,64,"5021 W State St",43.6513,-116.252,2.5,1,6
Vm2vdXFSZ7U746n4ySCVtQ,"Steak ’n Shake",35,"3226 Telegraph Rd",38.4963,-90.2986,2.5,1,29
VM3NG26dQqB6-7-QuKqu-g,"CJ's Tire & Automotive",81,"1309 Wilmington Pike",39.9061,-75.567,3,3,14
vm6oh1yp5aag4Hld4D_5Cw,"Winn Dixie",16,"5400 Tchoupitoulas St",29.916,-90.1169,3,1,48
Vm80LaPt94bhmUmQtxHupQ,"Papa John's Pizza",479,"6894 Gulfport Blvd S",27.7583,-82.7359,2.5,1,15
vm88cHZGhtmMgU2rhIAmug,"Olivier House Hotel",16,"828 Toulouse St",29.9582,-90.0671,4.5,5,133
vm89GmA_IUnuSyN_L2wGtw,"537 Subs & More",632,"1205 Monmouth Rd",40.0051,-74.7661,4.5,1,34
vM8f_gQT6s5C0HJqXKYvEg,"Saint Louis Bread Co.",77,"6630 Delmar Blvd",38.6558,-90.3067,3.5,1,22
Vm9WAzIhzqMUhXdeXWVttg,"Paul's Nursery",6,"6501 Brookville Rd",39.7553,-86.054,4,4,12
VMAC1WP9VxbjOzba0JWxYw,"Good Burger",64,"1003 W Main St",43.6168,-116.206,4,1,42
VMAyXFS8DZM6R1bmvNEx7Q,Kroger,8,"61 E thompson Ln",36.1099,-86.7251,2,1,27
vMBNua_gGR8F6CP1_iPH4A,"MainLine Auto",1,"5825 N Broad St",40.0422,-75.1437,3.5,3,10
VMc3S6DJQ0G9FtAdbN2Lgg,"Upper Gwynedd Service Center",53,"790 Sumneytown Pike",40.2205,-75.3025,4,3,7
vmd4AR_oCthH7Myq4PrAiA,"St. Louis County Dental  Grayem, Brace & Associates",30,"469 S Kirkwood Rd",38.575,-90.4074,4.5,2,37
vMD5bn1mbL18spr7Mmzlyg,Starbucks,107,"1677 Barataria Blvd, B",29.88,-90.0983,2.5,1,50
vMF7z8JpQ-pQSGwAI4KqkA,"Tj's Wings",296,"1462 Summertree Springs Ave",38.5406,-90.5041,3.5,1,13
vMH3YC8uyVEc8EK3gi4NoQ,"America's Most Wanted Donuts",140,"259 Schuylkill Rd",40.1358,-75.5425,4,1,8
vmHVl1kyhCqT9kWb-ETLhA,"Fresh Thyme Market",134,"6569 N Illinois St",38.5943,-89.9875,4,2,48
VMiDHHR-JHgB4ZoVluxpLQ,"La Tolteca",99,"1724 W Newport Pike",39.7156,-75.6298,3,1,6
VMifAauLVNeqeg-QnCGP4A,"Marialicias Mexican Restaurant",2,"530 Cleveland St",27.9658,-82.7988,3,1,27
vMJKGO5HXYiyPu7_fDTfPA,"Kirkwood Farmers' Market",275,"150 E Argonne",38.5809,-90.4047,4.5,1,47
vMknvyA8c5R_PCjlLSA2RQ,"Mape Vape",30,"7213 Manchester Ave",38.6141,-90.3144,4.5,4,15
VmluS4IPOHcfx8w67h2_Bw,Starbucks,276,"18 Lightcap Rd, Ste 1039",40.2364,-75.5705,2.5,1,16
vMlxQDOMPZOXJ_LqAHJUnA,"Thai Koji Sushi",1,"224 Market St",39.9498,-75.1447,4,1,12
vmMRv2mq_djUKdOQ2AHHyw,"Finishline Collision",112,"609 Chester Pike",39.8859,-75.3027,5,3,10
vMNR7pvwQDPtdf1Wuxqn4Q,Starbucks,64,"11197 W Fairview Ave",43.6192,-116.322,3,1,6
vMp55ea__Pk0fYbBDCn6jg,Dunkin',52,"808 E Bloomingdale Ave",27.8941,-82.272,2,1,23
vMS6aalBPqkf-4vAYEmSHg,"Pam's Roti Shop & Caribbean Market",116,"2800 38th Ave N",27.8064,-82.6716,4.5,1,94
VmS9Kx70Gp2f8-ptn-TshQ,"Good Honest Mechanic",171,"339C Rockland Rd",36.3038,-86.653,5,3,7
VMTWMirqa-pOA2ZGehx-zQ,"Sweet CeCe's Frozen Desserts & More",41,"500 W Main St",35.9239,-86.8718,3,1,67
vMUljUo7siJ2hite_30mtA,"La Polpetta",183,"1491 Hurffville Rd",39.8094,-75.0933,4,1,34
vMuWLIwIeFIIznuwTdBJtw,"Duncan Dental Group",167,"298 Wissahickon Ave, Ste 3",40.2247,-75.2848,5,2,7
vMwBuexrwHWn-c_UecUcCg,"Go Best Express",30,"8531 Page Ave, Ste 160",38.6864,-90.3429,4,5,107
vMWBVI5ky6c1gfuPB7ZTLQ,"Urban Cafe",99,"1201 N Market St, Ste 110",39.7479,-75.5468,4,1,17
vmwLQ5sDD4emlaQZv8Y-6w,"Pep Boys",276,"145 Shoemaker Rd",40.2517,-75.6602,2,3,33
vmwrtrkp6B3xcYnWpu9QuA,"Lisa M Pedrick, DMD",9,"671 Exton Commons",40.0344,-75.623,5,2,6
VmxGFqtplC3yIOClQ3Tulg,"Tex Mex Burriro",99,"2307 W Newport Pike",39.7149,-75.6429,5,1,15
VMymmtDwqygy8lk0MZDQ1A,"Trail Appliances",12,"12404 149 Street NW",53.5778,-113.579,1.5,4,18
VN_ZawWxoiKLSCsMpSbVnw,"Finizio's Italian Eatery & Pizzeria",292,"40 Haddon Ave",39.9119,-75.0542,3.5,1,49
vN11587ZuQhoUwhPb0Rbzw,"Carefree RV",12,"4510 51 Avenue NW",53.4887,-113.41,2,3,8
vn1KdiQWFGHCH_O1nNtpjQ,"Armstrong Colt George Ophthalmology",169,"1550 Old York Rd, Ste 3",40.128,-75.1175,2.5,2,9
VN2CJfXX6ooJt-Nc3vKt9g,"Southport Antique Mall",6,"2028 E Southport Rd",39.6656,-86.1244,4.5,4,34
VN2RS9NinAbUcUCeKJzxaA,"Calvin's Body Shop",13,"7413 S Germer St",27.859,-82.5354,4.5,3,11
vN414-CqRJYgTuhrKD_yFg,Xchocol'Art,25,"228 W Main St",39.9786,-86.1303,5,1,22
vn5vvcy9DdIzWaRxlGDoSg,Pinkberry,8,"2306 W End Ave",36.1488,-86.8053,4,1,59
Vn6fOha6UZ2HGyZoAcxPkw,"Savannah's Candy Kitchen",8,"310 Broadway",36.1613,-86.7765,4,1,261
vn77wHysnYCLreT00y4ryA,Hucks,31,"4590 N Illinois St",38.5707,-89.9842,2.5,1,5
VN8I0fDPMTgslw33MqqlXQ,"Blue Mountain Vineyards & Cellars",1,"51 N 12th St",39.9532,-75.159,4,1,42
vn99BmcgJqMUwFoJOfD4dQ,"Firestone Complete Auto Care",219,"833 Bustleton Pike",40.1491,-75.0032,2,3,21
Vnagnur1os0ZduOpvDH27A,"Villa Di Roma",1,"936 S 9th St",39.938,-75.1582,4,1,421
VnAm9OwxSsNw_Rb8qORE9g,Aldi,171,"500 W Main St, Ste22",36.3034,-86.6311,3.5,1,5
vnaMnzxBUmtpCFNCy9e99Q,"Abbott Taylor Jewelers",4,"6383 E Grant Rd",32.2512,-110.856,5,4,12
vnANhbKBSyn_Kxul3ReR9A,"Slack's Hoagie Shack",99,"1601 Concord Pike",39.7809,-75.5435,3,1,12
vnAuFHK8su7qKU_BckP2Sg,Chevron,16,"1400 S Carrollton Ave",29.9492,-90.1283,3,3,10
vnB_NyVjpp705jDEypH2vA,Subway,346,"106 Junction Dr",38.7776,-89.9522,2,1,6
VNCfSJSYf2F6nw5jjW1dJQ,"Maaco Collision Repair & Auto Painting",7,"2245 Harvard Way",39.5017,-119.786,2.5,3,20
vndmRdCChdud7EywJTvy7w,"Avalon Bistro",212,"78 W Lancaster Ave",40.0037,-75.7076,3.5,1,26
VnDzoOvD_mHuF3dldzdZ6A,"The Cheese Lodge",106,"4134 Grand Blvd",28.2195,-82.7228,4.5,1,13
Vnh_rLa0jrd4Tqjh4633Aw,Dunkin',1,"3601 Market St",39.9566,-75.1944,4.5,1,6
vnHtG-XwUMUPUii7LS4EhQ,"Domino's Pizza",13,"6117 N Florida Ave",28.0029,-82.4591,2.5,1,17
vnIEIWnDBsOD6NzYQSqCbQ,"Bruster's Real Ice Cream",110,"241 West Ridge Pike",40.2253,-75.5158,3,1,27
VNIIbbmezbdiwcldBtW8Pw,"Dairy Queen Grill & Chill",12,"10859-101st St",53.5541,-113.493,2,1,6
VNJcK030_GQo4Uv0iWTdBQ,Frontier,5,"900 Airline Dr",29.986,-90.2578,2,5,34
VNKr5go0m5kcuG1umYlFcg,Botanik,458,"2329 Lillie Ave",34.4214,-119.599,4,4,12
VnLN-5vSrFobiZWW-qNj9w,"AAA Hoosier Motor Club",6,"3073 N High School Rd",39.8105,-86.2691,1.5,5,6
vnP3cj9BpuNE6n5esdeNoA,"Chiles Mexican Restaurant",13,"3247 W Columbus Dr",27.967,-82.4971,4.5,1,54
vNQVDDBhMfsXAQkK75Iebg,"Black Press Coffee Shop #001",171,"115 Walton Ferry Rd, Ste 20",36.3028,-86.6191,5,1,47
vNRTLUP22o1X3sMURoiB9A,"Taqueria Rincon Alteno",85,"4414 Via Real",34.4052,-119.53,4,1,94
VNSaC3-6578Pt7IOMCxb8g,"O'Towne Tavern",460,"100 Plymouth Ave",40.1187,-75.187,4,1,9
VNssuUbLw66IYy6Rm5wyIw,"Music Museum",142,"405 S Broadway",39.7284,-75.1267,3.5,4,6
vnSxoz-Dgv6TAe8LG7AlvA,"Four Seasons Spa",347,"10640 N 56th St",28.0454,-82.3943,3.5,2,8
vnTtSAs28OJS-_EHuJICww,"Cigar Loft",116,"2448 Central Ave",27.7707,-82.6667,4,4,11
VNvq27yuhCEicqWEQ7rXzA,"Happy Wok",30,"3621 Page Blvd",38.6473,-90.2278,2,1,9
vnwbgn9HFpI4Vt3-x5tMbw,"The Wokkery Restaurant",12,"10969 98 St NW",53.5576,-113.493,3.5,1,14
vnWCL-CFbrgTjQFlAWGFZg,"Crankpots Ceramic Studio",12,"10702 82 Avenue NW",53.5183,-113.507,3.5,4,35
Vnwk-1d8af1smzjCZYCkQg,"Audie's Quality Upholstery",7,"1775 Kuenzli St",39.5297,-119.79,3,3,11
VNWxxP81kYTX5ql2RDzb3g,"WOW! Factor Desserts",94,"152 Cree Road",53.5375,-113.33,4.5,1,7
Vnx52slvaD_zVWIArrI3lQ,"Casa Jimenez Wines & Tapas",13,"3830 Gunn Hwy",28.0374,-82.508,5,1,14
vNYTI4GlssJn2uRCLPjsmQ,"Antieau Gallery",16,"927 Royal St",29.9601,-90.0629,4.5,4,14
vnZ01O1cLtWsO2J4SYoBdQ,"A Reason to Smile",64,"2803 N Bogus Basin Rd",43.6453,-116.206,3.5,2,6
VNzasKnDLlC5a7YT8eCzxQ,"Goodwill Industries of Middle Tennessee",306,"1985 Providence Pkwy",36.1649,-86.5166,3.5,4,5
VnZtSCQyzqMtcpSi3TFH1g,"Battleground Vapors",41,"595 Hillsboro Rd, Ste 339",35.9325,-86.8796,4,4,5
vO383mHMLVPqLwXV0E3kjw,"Monro Auto Service and Tire Centers",140,"1012 Nutt Rd",40.1344,-75.5395,2,3,18
Vo4NZBtF3mr6EJitNnq-Wg,"Pizzeria Maki",262,"4007 Kennett Pike, Ste A",39.7798,-75.5984,5,1,13
vO7ceRkQsWUrncIGw0ZBhA,"Andy's Ice Cream Stop",470,"28 Madonna Blvd",27.6914,-82.7204,4,1,13
vO7jMwVtnEHRQBmDQFK8dA,"Smallcakes Cupcakery & Creamery",6,"8487 Union Chapel Rd",39.9094,-86.1074,5,1,5
Vo9fdA1nef7nVY89xiSwpQ,"Little House Farmers Market",116,"3295 62nd Ave N",27.8286,-82.6776,4,1,19
vo9yqNC8KQAnEgoSXMPPFw,"Gaetano's Pizzeria",181,"434 Pine St",39.9835,-74.7839,2.5,1,14
VoA-j6WAPxukVHmVscgnsw,"Ms. Juicy Lucy's",73,"3320 Houma Blvd",30.0052,-90.1798,3.5,1,15
vOa5-do5qhRMGWhn_x0_Vw,"Amato's Deli Restaurant",1,"3000 S Sydenham St",39.9132,-75.1747,2.5,1,5
voBKS7xPilHv3iWD54SOfw,"Blatt Tire & Auto Repair",1,"2001 Byberry Rd",40.1126,-75.0037,2,3,7
VOcGcN0bvGU_nzxbJgR5jQ,Bettina,21,"1014 Coast Village Rd",34.4226,-119.652,4.5,1,311
Voe6M8FbJcC6MlNOkf1WJA,Rally's,35,"2807 South Jefferson",38.6028,-90.2239,1.5,1,19
VOEMn_VFIXdURXLPPms_TA,"Gojo Ethiopian",8,"415 W Thompson Ln",36.1108,-86.7471,4.5,1,228
vOh3vjStvNfMZ71oOZ9NYA,"Tire Central",6,"214 S Raceway Rd",39.7611,-86.3272,3.5,3,7
